family,condition,temperature_bin,cycle,capacity_test_mAh,temperature_mean_C,temperature_min_C,temperature_max_C,full_discharge_mAh,total_rows,soc_start,soc_end,soh,replicate_index,replicate_count,new_relative_path,file_size_bytes
random,Congested,15-20C,303,1402.9,17.511014,17.4,17.9,1405.6,16997,1,0,0.94688175,1,1,random\15-20C\random_congested_cycle303_cap1402p9mAh.csv,864702
random,Congested,15-20C,303,1408.7,17.477144,17.4,17.8,1410.2,16993,1,0,0.94810876,1,1,random\15-20C\random_congested_cycle303_cap1408p7mAh.csv,867301
random,Congested,15-20C,305,1395.1,17.485699,17.4,17.9,1395.7,19264,1,0,0.93336455,1,1,random\15-20C\random_congested_cycle305_cap1395p1mAh.csv,984540
random,Congested,15-20C,306,1294.7,19.702995,19.6,20.1,1298.6,15861,1,0,0.87173445,1,1,random\15-20C\random_congested_cycle306_cap1294p7mAh.csv,807151
random,Congested,15-20C,306,1339.7,16.238325,16.1,16.7,1341.6,19131,1,0,0.91390954,1,1,random\15-20C\random_congested_cycle306_cap1339p7mAh.csv,968759
random,Congested,15-20C,306,1340.8,16.066394,16.0,16.4,1342.7,16277,1,0,0.91105524,1,1,random\15-20C\random_congested_cycle306_cap1340p8mAh.csv,815524
random,Congested,15-20C,306,1363.6,16.500308,16.4,16.6,1367.5,17219,1,0,0.9283137,1,1,random\15-20C\random_congested_cycle306_cap1363p6mAh.csv,883086
random,Congested,15-20C,306,1377.5,16.439629,16.3,16.8,1381.5,19155,1,0,0.92973812,1,1,random\15-20C\random_congested_cycle306_cap1377p5mAh.csv,971916
random,Congested,15-20C,307,1334.6,15.888903,15.8,16.3,1336.3,16338,1,0,0.90813827,1,1,random\15-20C\random_congested_cycle307_cap1334p6mAh.csv,831843
random,Congested,15-20C,307,1336.3,16.223312,16.1,16.7,1339.4,18480,1,0,0.91483535,1,1,random\15-20C\random_congested_cycle307_cap1336p3mAh.csv,947273
random,Congested,15-20C,307,1338.2,16.323106,16.2,16.6,1341.0,12577,1,0,0.91201527,1,1,random\15-20C\random_congested_cycle307_cap1338p2mAh.csv,647127
random,Congested,15-20C,307,1338.7,16.191847,16.1,16.4,1341.2,16129,1,0,0.9174205,1,1,random\15-20C\random_congested_cycle307_cap1338p7mAh.csv,818312
random,Congested,15-20C,307,1345.9,16.541552,16.4,16.9,1347.7,17667,1,0,0.91056086,1,1,random\15-20C\random_congested_cycle307_cap1345p9mAh.csv,898958
random,Congested,15-20C,307,1351.8,15.839817,15.7,16.2,1355.8,18010,1,0,0.91815527,1,1,random\15-20C\random_congested_cycle307_cap1351p8mAh.csv,916486
random,Congested,15-20C,307,1352.3,16.06545,16.0,16.5,1355.4,17754,1,0,0.91383971,1,1,random\15-20C\random_congested_cycle307_cap1352p3mAh.csv,885398
random,Congested,15-20C,307,1367.5,16.410388,16.3,16.7,1371.0,16981,1,0,0.92542465,1,1,random\15-20C\random_congested_cycle307_cap1367p5mAh.csv,872512
random,Congested,15-20C,307,1368.4,16.529864,16.4,17.0,1371.1,16381,1,0,0.92154354,1,1,random\15-20C\random_congested_cycle307_cap1368p4mAh.csv,835877
random,Congested,15-20C,307,1375.7,16.443302,16.3,16.7,1380.2,16050,1,0,0.92589851,1,1,random\15-20C\random_congested_cycle307_cap1375p7mAh.csv,817461
random,Congested,15-20C,309,1358.9,16.502752,16.3,16.9,1360.5,13843,1,0,0.90914565,1,1,random\15-20C\random_congested_cycle309_cap1358p9mAh.csv,702646
random,Congested,15-20C,311,1249.3,14.297783,14.2,14.8,1254.9,16013,1,0,0.84116617,1,1,random\15-20C\random_congested_cycle311_cap1249p3mAh.csv,812476
random,Congested,15-20C,311,1308.6,17.182868,17.1,17.5,1311.8,13933,1,0,0.88917578,1,1,random\15-20C\random_congested_cycle311_cap1308p6mAh.csv,712436
random,Congested,15-20C,311,1309.4,17.359197,17.2,17.7,1312.6,15418,1,0,0.89323965,1,1,random\15-20C\random_congested_cycle311_cap1309p4mAh.csv,786286
random,Congested,15-20C,311,1329.3,17.589846,17.5,17.7,1332.7,14890,1,0,0.9049629,1,1,random\15-20C\random_congested_cycle311_cap1329p3mAh.csv,761390
random,Congested,15-20C,311,1343.5,17.553753,17.4,18.0,1346.5,14228,1,0,0.90678996,1,1,random\15-20C\random_congested_cycle311_cap1343p5mAh.csv,723399
random,Congested,15-20C,312,1302.6,16.990119,16.8,17.4,1305.7,13642,1,0,0.88636364,1,1,random\15-20C\random_congested_cycle312_cap1302p6mAh.csv,692382
random,Congested,15-20C,312,1305.1,17.358758,17.2,17.7,1308.3,15574,1,0,0.89347573,1,1,random\15-20C\random_congested_cycle312_cap1305p1mAh.csv,793174
random,Congested,15-20C,312,1307.1,17.350515,17.3,17.6,1310.1,16708,1,0,0.89081987,1,1,random\15-20C\random_congested_cycle312_cap1307p1mAh.csv,852233
random,Congested,15-20C,312,1307.2,17.302562,17.2,17.5,1311.6,14405,1,0,0.89583333,1,1,random\15-20C\random_congested_cycle312_cap1307p2mAh.csv,731382
random,Congested,15-20C,312,1313.1,17.614708,17.5,17.9,1314.8,15590,1,0,0.8883702,1,1,random\15-20C\random_congested_cycle312_cap1313p1mAh.csv,792704
random,Congested,15-20C,312,1319.4,16.981228,16.8,17.4,1323.9,14783,1,0,0.89614888,1,1,random\15-20C\random_congested_cycle312_cap1319p4mAh.csv,742032
random,Congested,15-20C,312,1321.1,17.217165,17.1,17.6,1324.3,13551,1,0,0.89275578,1,1,random\15-20C\random_congested_cycle312_cap1321p1mAh.csv,688634
random,Congested,15-20C,312,1337.7,17.638294,17.5,18.0,1340.4,13767,1,0,0.90086875,1,1,random\15-20C\random_congested_cycle312_cap1337p7mAh.csv,700423
random,Congested,15-20C,312,1337.8,17.457662,17.4,17.8,1342.1,18286,1,0,0.90532584,1,1,random\15-20C\random_congested_cycle312_cap1337p8mAh.csv,938125
random,Congested,15-20C,312,1348.0,17.45609,17.4,17.8,1352.3,18499,1,0,0.90725535,1,1,random\15-20C\random_congested_cycle312_cap1348p0mAh.csv,941594
random,Congested,15-20C,314,1326.6,17.562365,17.4,18.0,1330.1,14505,1,0,0.88753596,1,1,random\15-20C\random_congested_cycle314_cap1326p6mAh.csv,737417
random,Congested,15-20C,316,1217.1,15.387378,15.3,15.9,1221.4,15616,1,0,0.81948559,1,1,random\15-20C\random_congested_cycle316_cap1217p1mAh.csv,794026
random,Congested,15-20C,316,1276.7,19.195315,19.1,19.5,1280.1,16862,1,0,0.86750017,1,1,random\15-20C\random_congested_cycle316_cap1276p7mAh.csv,859892
random,Congested,15-20C,316,1280.0,19.503659,19.3,19.9,1283.9,13883,1,0,0.87318371,1,1,random\15-20C\random_congested_cycle316_cap1280p0mAh.csv,701252
random,Congested,15-20C,316,1300.3,19.724531,19.7,19.9,1303.3,13371,1,0,0.88522023,1,1,random\15-20C\random_congested_cycle316_cap1300p3mAh.csv,686367
random,Congested,15-20C,316,1310.5,19.701799,19.6,20.0,1315.8,14119,1,0,0.88451674,1,1,random\15-20C\random_congested_cycle316_cap1310p5mAh.csv,711644
random,Congested,15-20C,317,1274.2,19.385649,19.3,19.6,1277.8,12828,1,0,0.8732182,1,1,random\15-20C\random_congested_cycle317_cap1274p2mAh.csv,650926
random,Congested,15-20C,317,1274.6,19.376804,19.3,19.8,1278.1,17503,1,0,0.87259533,1,1,random\15-20C\random_congested_cycle317_cap1274p6mAh.csv,895864
random,Congested,15-20C,317,1276.3,19.046574,18.9,19.5,1279.9,17905,1,0,0.86846761,1,1,random\15-20C\random_congested_cycle317_cap1276p3mAh.csv,891409
random,Congested,15-20C,317,1278.0,19.438317,19.3,19.7,1282.0,16794,1,0,0.87098753,1,1,random\15-20C\random_congested_cycle317_cap1278p0mAh.csv,856161
random,Congested,15-20C,317,1282.0,19.730678,19.6,20.1,1283.2,16396,1,0,0.86732968,1,1,random\15-20C\random_congested_cycle317_cap1282p0mAh.csv,833595
random,Congested,15-20C,317,1287.8,19.290015,19.2,19.7,1290.9,13039,1,0,0.87025274,1,1,random\15-20C\random_congested_cycle317_cap1287p8mAh.csv,664040
random,Congested,15-20C,317,1288.8,19.120337,18.9,19.5,1292.8,13645,1,0,0.87536508,1,1,random\15-20C\random_congested_cycle317_cap1288p8mAh.csv,684790
random,Congested,15-20C,317,1306.9,19.688897,19.6,20.1,1311.1,15618,1,0,0.88012661,1,1,random\15-20C\random_congested_cycle317_cap1306p9mAh.csv,790896
random,Congested,15-20C,317,1312.9,19.581607,19.5,19.9,1318.1,15484,1,0,0.88847533,1,1,random\15-20C\random_congested_cycle317_cap1312p9mAh.csv,799032
random,Congested,15-20C,317,1325.3,19.62303,19.5,19.9,1327.2,14199,1,0,0.89197739,1,1,random\15-20C\random_congested_cycle317_cap1325p3mAh.csv,713918
random,Congested,15-20C,319,1293.5,19.633227,19.5,20.1,1296.4,16664,1,0,0.86539105,1,1,random\15-20C\random_congested_cycle319_cap1293p5mAh.csv,848518
random,Congested,15-20C,321,1227.0,13.964604,13.9,14.3,1233.1,13784,1,0,0.8337297,1,1,random\15-20C\random_congested_cycle321_cap1227p0mAh.csv,690032
random,Congested,15-20C,321,1233.7,14.157752,14.0,14.5,1238.9,12403,1,0,0.84159902,1,1,random\15-20C\random_congested_cycle321_cap1233p7mAh.csv,624387
random,Congested,15-20C,321,1257.3,14.202195,14.2,14.3,1265.9,16812,1,0,0.85594663,1,1,random\15-20C\random_congested_cycle321_cap1257p3mAh.csv,859576
random,Congested,15-20C,321,1263.5,14.216036,14.1,14.6,1270.6,15409,1,0,0.85279428,1,1,random\15-20C\random_congested_cycle321_cap1263p5mAh.csv,783664
random,Congested,15-20C,322,1227.7,14.02292,14.0,14.3,1233.0,15899,1,0,0.84135143,1,1,random\15-20C\random_congested_cycle322_cap1227p7mAh.csv,774496
random,Congested,15-20C,322,1230.6,14.051009,13.9,14.6,1235.6,17095,1,0,0.84247279,1,1,random\15-20C\random_congested_cycle322_cap1230p6mAh.csv,850021
random,Congested,15-20C,322,1232.0,14.121977,14.0,14.4,1235.9,12354,1,0,0.83963743,1,1,random\15-20C\random_congested_cycle322_cap1232p0mAh.csv,628918
random,Congested,15-20C,322,1236.5,14.339929,14.2,14.7,1241.7,12645,1,0,0.83654692,1,1,random\15-20C\random_congested_cycle322_cap1236p5mAh.csv,645825
random,Congested,15-20C,322,1237.9,13.815724,13.7,14.3,1242.8,13521,1,0,0.84233805,1,1,random\15-20C\random_congested_cycle322_cap1237p9mAh.csv,693079
random,Congested,15-20C,322,1241.4,13.933604,13.8,14.3,1248.1,18578,1,0,0.83889715,1,1,random\15-20C\random_congested_cycle322_cap1241p4mAh.csv,933876
random,Congested,15-20C,322,1243.5,13.815128,13.6,14.2,1248.0,12011,1,0,0.84459689,1,1,random\15-20C\random_congested_cycle322_cap1243p5mAh.csv,602635
random,Congested,15-20C,322,1264.1,14.199685,14.1,14.5,1272.8,16502,1,0,0.85545104,1,1,random\15-20C\random_congested_cycle322_cap1264p1mAh.csv,848606
random,Congested,15-20C,322,1265.5,14.343869,14.2,14.8,1270.7,14010,1,0,0.85224594,1,1,random\15-20C\random_congested_cycle322_cap1265p5mAh.csv,713539
random,Congested,15-20C,322,1283.8,14.247648,14.1,14.7,1289.4,13625,1,0,0.86404631,1,1,random\15-20C\random_congested_cycle322_cap1283p8mAh.csv,685804
random,Congested,15-20C,324,1244.1,14.287698,14.2,14.7,1249.6,15266,1,0,0.83234094,1,1,random\15-20C\random_congested_cycle324_cap1244p1mAh.csv,771180
random,Congested,15-20C,326,1193.2,15.01455,14.9,15.4,1197.9,14048,1,0,0.81076306,1,1,random\15-20C\random_congested_cycle326_cap1193p2mAh.csv,699449
random,Congested,15-20C,326,1201.0,15.21505,15.1,15.6,1207.4,12864,1,0,0.8192919,1,1,random\15-20C\random_congested_cycle326_cap1201p0mAh.csv,654685
random,Congested,15-20C,326,1229.6,15.307634,15.2,15.5,1236.9,18195,1,0,0.83708898,1,1,random\15-20C\random_congested_cycle326_cap1229p6mAh.csv,928021
random,Congested,15-20C,326,1235.4,15.310076,15.2,15.7,1243.4,15899,1,0,0.83382829,1,1,random\15-20C\random_congested_cycle326_cap1235p4mAh.csv,804108
random,Congested,15-20C,327,1192.2,15.133864,15.0,15.4,1197.7,13628,1,0,0.81702303,1,1,random\15-20C\random_congested_cycle327_cap1192p2mAh.csv,687248
random,Congested,15-20C,327,1195.5,15.181513,15.1,15.5,1202.3,15589,1,0,0.81476181,1,1,random\15-20C\random_congested_cycle327_cap1195p5mAh.csv,796495
random,Congested,15-20C,327,1198.3,15.177569,15.1,15.7,1204.1,12951,1,0,0.8203601,1,1,random\15-20C\random_congested_cycle327_cap1198p3mAh.csv,665240
random,Congested,15-20C,327,1205.7,15.361482,15.3,15.8,1211.5,17506,1,0,0.81570936,1,1,random\15-20C\random_congested_cycle327_cap1205p7mAh.csv,889883
random,Congested,15-20C,327,1208.6,15.039059,14.9,15.4,1214.1,13641,1,0,0.81673199,1,1,random\15-20C\random_congested_cycle327_cap1208p6mAh.csv,679582
random,Congested,15-20C,327,1210.8,14.853467,14.7,15.3,1216.4,15703,1,0,0.82389766,1,1,random\15-20C\random_congested_cycle327_cap1210p8mAh.csv,794497
random,Congested,15-20C,327,1211.1,14.86439,14.6,15.2,1219.6,12721,1,0,0.8225905,1,1,random\15-20C\random_congested_cycle327_cap1211p1mAh.csv,638163
random,Congested,15-20C,327,1236.8,15.413501,15.3,16.0,1241.4,14954,1,0,0.83291804,1,1,random\15-20C\random_congested_cycle327_cap1236p8mAh.csv,760060
random,Congested,15-20C,327,1239.6,15.333748,15.2,15.7,1249.8,15041,1,0,0.83887122,1,1,random\15-20C\random_congested_cycle327_cap1239p6mAh.csv,771632
random,Congested,15-20C,327,1263.0,15.372077,15.3,15.7,1266.7,12119,1,0,0.85004711,1,1,random\15-20C\random_congested_cycle327_cap1263p0mAh.csv,613761
random,Congested,15-20C,329,1209.0,15.420045,15.3,15.9,1212.7,12467,1,0,0.80885796,1,1,random\15-20C\random_congested_cycle329_cap1209p0mAh.csv,632392
random,Highway,15-20C,292,1391.6,18.459572,17.5,19.5,1385.3,3693,1,0,0.93697818,1,1,random\15-20C\random_highway_cycle292_cap1391p6mAh.csv,192712
random,Highway,15-20C,296,1357.5,16.873788,16.5,17.3,1355.9,5818,1,0,0.91401831,1,1,random\15-20C\random_highway_cycle296_cap1357p5mAh.csv,307372
random,Highway,15-20C,301,1325.6,18.458585,17.5,19.7,1321.1,3972,1,0,0.89253973,1,1,random\15-20C\random_highway_cycle301_cap1325p6mAh.csv,205944
random,Highway,15-20C,302,1374.3,17.595566,17.3,18.0,1371.7,5728,1,0,0.93751279,1,1,random\15-20C\random_highway_cycle302_cap1374p3mAh.csv,294792
random,Highway,15-20C,302,1375.3,17.328504,17.1,17.6,1373.3,6350,1,0,0.93449752,1,1,random\15-20C\random_highway_cycle302_cap1375p3mAh.csv,333228
random,Highway,15-20C,303,1370.9,17.938631,17.3,18.7,1365.5,4398,1,0,0.93852263,1,1,random\15-20C\random_highway_cycle303_cap1370p9mAh.csv,230858
random,Highway,15-20C,303,1371.8,17.509667,16.9,18.1,1367.9,4541,1,0,0.93345128,1,1,random\15-20C\random_highway_cycle303_cap1371p8mAh.csv,237491
random,Highway,15-20C,303,1372.7,17.63437,17.2,18.0,1367.7,4181,1,0,0.94072094,1,1,random\15-20C\random_highway_cycle303_cap1372p7mAh.csv,214187
random,Highway,15-20C,303,1373.0,17.521987,17.3,17.8,1370.4,5949,1,0,0.9357323,1,1,random\15-20C\random_highway_cycle303_cap1373p0mAh.csv,314804
random,Highway,15-20C,303,1381.0,18.305842,17.6,20.1,1374.3,3817,1,0,0.93430756,1,1,random\15-20C\random_highway_cycle303_cap1381p0mAh.csv,197073
random,Highway,15-20C,303,1387.4,17.199383,16.9,17.8,1385.5,6485,1,0,0.94233512,1,1,random\15-20C\random_highway_cycle303_cap1387p4mAh.csv,335999
random,Highway,15-20C,303,1388.5,17.382996,17.1,17.8,1384.4,5928,1,0,0.93830247,1,1,random\15-20C\random_highway_cycle303_cap1388p5mAh.csv,309454
random,Highway,15-20C,303,1389.8,17.786125,17.5,18.1,1386.7,4310,1,0,0.94615018,1,1,random\15-20C\random_highway_cycle303_cap1389p8mAh.csv,223221
random,Highway,15-20C,303,1400.5,17.803679,17.4,18.3,1396.1,4838,1,0,0.94775665,1,1,random\15-20C\random_highway_cycle303_cap1400p5mAh.csv,254630
random,Highway,15-20C,303,1401.5,18.264259,17.5,19.1,1397.8,4597,1,0,0.9438346,1,1,random\15-20C\random_highway_cycle303_cap1401p5mAh.csv,238422
random,Highway,15-20C,303,1402.9,18.091042,17.4,18.9,1398.2,4387,1,0,0.94688175,1,1,random\15-20C\random_highway_cycle303_cap1402p9mAh.csv,225910
